amount,customerAvgAmount,transactionsLast10Min,transactionsLast24Hours,failedAttempts,accountAge,isNewDevice,isNewIp,previousFraudCount,paymentMethod,currency,isFraud,transactionId,customerId
40.48,54.17,1,3,0,520,0,0,0,UPI,USD,0,TXN_106821,CUS_8779
66.8,155.43,1,6,0,237,0,1,0,CARD,INR,0,TXN_110934,CUS_7493
543.23,51.39,7,9,1,16,1,0,1,UPI,USD,1,TXN_114589,CUS_1786
97.85,76.8,0,3,0,299,0,0,0,UPI,INR,0,TXN_114574,CUS_3903
54.18,59.0,0,1,0,125,0,0,0,CARD,USD,0,TXN_112406,CUS_6855
87.39,73.32,0,3,0,391,0,0,0,CARD,USD,0,TXN_110346,CUS_1350
35.47,68.93,1,3,0,72,0,1,0,CARD,INR,0,TXN_100554,CUS_5370
133.27,167.18,1,3,0,332,0,0,0,UPI,USD,0,TXN_106534,CUS_4197
147.5,178.62,0,3,0,547,0,0,0,WALLET,EUR,0,TXN_113115,CUS_4671
67.71,91.38,0,0,0,231,0,0,0,CARD,USD,0,TXN_106674,CUS_5426
47.93,120.62,0,3,0,227,0,0,0,CARD,USD,0,TXN_114763,CUS_9967
75.14,75.64,0,2,1,220,0,0,0,CARD,USD,0,TXN_113490,CUS_9351
81.8,69.84,0,0,0,556,0,0,0,CARD,INR,0,TXN_103906,CUS_9064
32.08,39.24,1,5,0,772,0,0,0,CARD,USD,0,TXN_111792,CUS_6456
27.49,42.31,0,2,0,705,0,0,0,CARD,INR,0,TXN_110347,CUS_5127
50.15,48.04,0,2,0,140,0,0,0,UPI,INR,0,TXN_111006,CUS_7759
86.3,115.2,0,1,0,140,0,0,0,WALLET,INR,0,TXN_113656,CUS_6316
91.51,134.88,0,2,0,86,0,0,0,CARD,INR,0,TXN_114294,CUS_9599
146.75,131.71,0,2,0,274,0,0,0,WALLET,USD,0,TXN_105536,CUS_8492
43.42,55.64,0,2,0,326,0,0,0,NET_BANKING,USD,0,TXN_103605,CUS_4840
116.73,88.94,0,1,0,98,0,0,0,CARD,USD,0,TXN_109694,CUS_6985
59.74,38.57,0,1,0,328,0,0,0,CARD,INR,0,TXN_100286,CUS_1246
555.49,59.51,4,8,4,10,1,0,2,CARD,USD,1,TXN_100614,CUS_3144
23.85,57.47,1,2,0,403,0,0,1,CARD,INR,0,TXN_107083,CUS_3045
71.13,78.31,0,0,0,142,0,0,0,UPI,EUR,0,TXN_106659,CUS_3553
193.54,163.74,1,4,0,120,0,0,0,CARD,INR,0,TXN_103700,CUS_8514
277.97,229.44,2,2,0,587,0,0,0,UPI,USD,0,TXN_108379,CUS_3370
228.85,217.36,0,1,0,109,0,0,0,UPI,INR,0,TXN_103027,CUS_8899
38.12,38.36,1,1,0,81,0,0,0,UPI,INR,0,TXN_103693,CUS_4170
23.38,29.18,1,3,1,292,0,1,0,NET_BANKING,USD,0,TXN_114359,CUS_9227
24.14,56.0,0,2,0,65,1,0,0,CARD,EUR,0,TXN_111592,CUS_3442
97.55,130.77,0,5,0,99,0,0,0,CARD,INR,0,TXN_108227,CUS_2861
456.72,137.71,5,12,1,120,0,1,1,NET_BANKING,USD,1,TXN_112063,CUS_4841
108.46,117.31,0,2,1,130,0,0,0,CARD,USD,0,TXN_109015,CUS_5690
62.4,122.73,0,2,0,125,0,0,0,WALLET,INR,0,TXN_104369,CUS_3084
252.1,261.46,0,3,0,52,0,0,0,WALLET,INR,0,TXN_104037,CUS_3786
24.34,32.97,0,2,0,116,0,0,0,UPI,EUR,0,TXN_104676,CUS_7077
102.38,128.59,0,2,0,225,0,0,0,CARD,USD,0,TXN_106968,CUS_7574
162.35,168.46,1,4,0,332,0,0,0,CARD,INR,0,TXN_100164,CUS_5678
30.77,34.63,0,2,0,221,0,0,0,CARD,INR,0,TXN_108060,CUS_2627
406.75,338.04,0,3,0,95,0,0,0,CARD,INR,0,TXN_112444,CUS_4477
171.49,259.68,0,1,0,144,0,0,0,CARD,INR,0,TXN_105941,CUS_4818
66.61,103.73,0,2,0,504,0,0,0,CARD,USD,0,TXN_112032,CUS_5412
27.69,27.92,0,0,0,64,0,0,0,UPI,EUR,0,TXN_105577,CUS_5430
375.9,495.68,2,6,0,277,0,0,0,CARD,INR,0,TXN_114801,CUS_8427
25.78,21.52,0,3,0,282,0,0,0,UPI,INR,0,TXN_112911,CUS_6146
34.12,25.01,1,1,0,350,0,0,0,WALLET,USD,0,TXN_112612,CUS_6218
40.26,68.22,0,0,1,53,1,0,0,WALLET,INR,0,TXN_100582,CUS_8400
20.75,41.65,0,1,1,520,0,0,0,UPI,INR,0,TXN_103782,CUS_9911
80.55,72.45,1,1,0,591,0,0,0,UPI,INR,0,TXN_104226,CUS_4196
44.23,38.8,1,3,0,464,0,1,0,WALLET,INR,0,TXN_114606,CUS_4081
115.29,123.58,1,4,0,156,0,0,0,CARD,INR,0,TXN_113678,CUS_5604
246.92,164.0,0,2,0,638,0,0,0,CARD,EUR,0,TXN_113589,CUS_5411
179.13,116.06,1,1,0,564,0,0,0,UPI,USD,0,TXN_100799,CUS_9017
78.62,66.33,0,2,0,556,0,1,0,CARD,INR,0,TXN_105783,CUS_2531
47.47,52.96,1,2,0,904,0,0,0,UPI,INR,0,TXN_109757,CUS_6848
336.76,66.83,5,11,1,116,0,1,0,CARD,USD,1,TXN_112224,CUS_2974
426.82,636.61,0,1,0,235,0,1,0,CARD,INR,0,TXN_106506,CUS_7965
122.61,98.01,1,5,0,60,0,0,0,UPI,INR,0,TXN_107593,CUS_2034
80.25,58.52,0,1,0,692,0,0,0,UPI,INR,0,TXN_107644,CUS_8855
23.42,19.47,0,2,1,212,0,0,0,NET_BANKING,USD,0,TXN_113292,CUS_9561
102.21,106.34,0,1,0,106,0,0,0,CARD,INR,0,TXN_100481,CUS_3049
66.61,84.4,0,1,0,324,0,0,0,NET_BANKING,INR,0,TXN_113859,CUS_5612
58.33,79.28,0,4,0,223,0,0,0,CARD,USD,0,TXN_103131,CUS_3110
99.93,78.04,0,2,0,281,0,0,0,CARD,USD,0,TXN_112084,CUS_7864
142.42,93.11,0,2,0,432,0,0,0,CARD,USD,0,TXN_105333,CUS_6335
84.2,73.27,1,3,0,402,0,1,0,CARD,INR,0,TXN_103349,CUS_1102
114.05,123.68,1,5,0,52,0,0,0,CARD,INR,0,TXN_111912,CUS_7608
67.53,46.62,1,4,1,266,0,0,0,CARD,INR,0,TXN_110968,CUS_3380
251.48,251.25,1,5,0,582,0,0,0,CARD,INR,0,TXN_107829,CUS_1228
156.33,150.04,0,3,0,83,0,0,0,CARD,INR,0,TXN_114371,CUS_4003
214.01,252.41,0,4,0,62,0,0,0,CARD,EUR,0,TXN_102766,CUS_4034
23.12,43.58,0,0,0,40,0,0,0,NET_BANKING,INR,0,TXN_103243,CUS_9774
57.0,86.59,1,2,1,169,0,0,0,WALLET,INR,0,TXN_105645,CUS_7958
47.83,38.63,0,4,0,76,0,0,0,CARD,USD,0,TXN_105299,CUS_5856
55.98,63.0,0,3,0,177,0,0,0,WALLET,INR,0,TXN_113913,CUS_5199
28.08,57.61,0,1,0,50,0,0,0,CARD,INR,0,TXN_109710,CUS_8604
227.89,236.67,1,5,0,125,0,0,0,UPI,INR,0,TXN_112805,CUS_7458
49.52,91.64,0,1,0,497,0,0,0,CARD,INR,0,TXN_111340,CUS_1394
339.37,293.06,0,1,0,157,0,0,0,UPI,INR,0,TXN_106526,CUS_1849
102.56,99.18,0,2,0,61,0,0,0,CARD,EUR,0,TXN_102250,CUS_1860
78.12,159.25,0,2,0,73,0,0,0,CARD,USD,0,TXN_108041,CUS_6144
170.93,123.8,1,1,0,233,0,1,0,WALLET,USD,0,TXN_114064,CUS_3771
91.14,90.07,1,6,0,365,0,0,0,CARD,USD,0,TXN_107064,CUS_5591
932.97,902.2,2,4,0,146,0,0,0,CARD,INR,0,TXN_102228,CUS_1750
106.89,87.97,0,1,0,462,0,0,0,CARD,USD,0,TXN_106855,CUS_7729
49.1,50.88,0,3,0,32,0,0,0,WALLET,INR,0,TXN_102090,CUS_7985
380.91,323.5,0,1,0,781,0,0,0,WALLET,USD,0,TXN_100399,CUS_7466
128.96,108.07,3,3,0,393,1,0,0,CARD,USD,0,TXN_113339,CUS_7574
152.77,202.87,0,2,0,227,1,0,0,UPI,INR,0,TXN_108628,CUS_3876
182.02,256.85,0,0,0,80,0,0,0,CARD,INR,0,TXN_100071,CUS_7096
68.79,54.37,1,3,0,127,0,1,0,CARD,INR,0,TXN_107047,CUS_7458
67.39,114.87,0,2,0,64,0,0,0,CARD,INR,0,TXN_112369,CUS_3100
118.52,170.62,1,1,0,540,0,0,0,CARD,USD,0,TXN_110502,CUS_8681
51.28,51.25,0,1,0,555,0,0,0,UPI,INR,0,TXN_109931,CUS_2891
37.48,57.71,0,1,1,268,1,0,0,CARD,USD,0,TXN_107372,CUS_1821
63.06,79.5,0,3,0,99,0,0,0,CARD,USD,0,TXN_104457,CUS_6472
122.81,124.52,0,3,0,527,0,0,0,UPI,INR,0,TXN_108662,CUS_6817
34.24,34.17,1,4,0,390,0,0,0,WALLET,USD,0,TXN_105655,CUS_2269
64.02,57.35,0,2,0,255,0,0,0,CARD,INR,0,TXN_102085,CUS_4739
137.82,107.44,0,2,0,373,1,0,0,CARD,INR,0,TXN_113757,CUS_8257
14.04,33.32,2,3,0,350,0,0,0,CARD,INR,0,TXN_104516,CUS_6404
24.28,23.85,0,3,1,203,0,0,0,CARD,INR,0,TXN_114596,CUS_7941
180.75,127.29,0,2,0,443,0,0,0,UPI,INR,0,TXN_105376,CUS_1486
32.46,70.49,0,3,0,161,0,0,0,WALLET,EUR,0,TXN_111842,CUS_5842
66.1,50.54,0,1,1,132,0,0,0,CARD,INR,0,TXN_111282,CUS_2118
76.64,79.65,0,1,0,347,1,0,0,CARD,INR,0,TXN_113484,CUS_5229
35.46,60.48,1,2,0,498,0,0,0,CARD,USD,0,TXN_111326,CUS_4034
48.57,47.83,0,2,0,462,1,0,0,NET_BANKING,USD,0,TXN_101653,CUS_6858
53.15,56.74,0,3,2,374,0,0,0,UPI,INR,0,TXN_112678,CUS_7482
33.74,37.92,0,2,0,308,0,0,0,UPI,EUR,0,TXN_106795,CUS_8346
29.46,49.91,0,2,0,448,1,0,0,UPI,USD,0,TXN_109676,CUS_2070
59.16,56.72,1,2,1,265,0,0,0,UPI,INR,0,TXN_100430,CUS_4080
277.79,378.7,0,3,0,200,0,0,0,WALLET,INR,0,TXN_105905,CUS_4932
315.59,377.46,0,1,0,208,0,0,0,NET_BANKING,INR,0,TXN_100751,CUS_6139
61.83,114.94,0,5,0,513,0,0,0,NET_BANKING,USD,0,TXN_101530,CUS_7881
67.2,91.12,0,3,0,229,0,0,0,UPI,EUR,0,TXN_109370,CUS_9092
449.88,354.66,1,5,0,37,0,1,0,CARD,INR,0,TXN_102614,CUS_3487
32.9,39.3,1,3,0,547,1,0,0,WALLET,INR,0,TXN_105497,CUS_9111
353.52,318.73,1,2,0,500,0,0,0,UPI,INR,0,TXN_104075,CUS_3971
155.52,162.86,0,5,0,646,0,0,0,CARD,INR,0,TXN_108328,CUS_6102
332.1,281.15,0,2,0,119,0,0,0,UPI,INR,0,TXN_107698,CUS_7608
65.59,83.02,1,1,0,515,0,0,0,UPI,INR,0,TXN_112148,CUS_1693
237.75,175.73,0,2,0,77,0,0,0,CARD,INR,0,TXN_106908,CUS_4739
91.15,120.67,0,2,0,325,0,0,0,CARD,INR,0,TXN_100137,CUS_7791
44.65,44.53,0,3,0,325,0,0,0,CARD,EUR,0,TXN_114111,CUS_9457
198.93,252.31,0,0,0,148,0,0,0,WALLET,INR,0,TXN_109997,CUS_6695
90.02,69.47,0,2,0,146,0,0,0,CARD,INR,0,TXN_103320,CUS_1648
178.31,180.61,1,3,0,75,0,0,0,UPI,USD,0,TXN_108251,CUS_3746
205.99,177.03,0,3,0,197,0,0,0,UPI,INR,0,TXN_102432,CUS_6238
390.66,374.23,1,3,0,168,0,0,0,UPI,INR,0,TXN_103607,CUS_2525
341.13,233.47,0,0,1,575,0,0,0,WALLET,INR,0,TXN_105320,CUS_5384
148.71,131.69,0,5,0,59,0,0,0,UPI,USD,0,TXN_108877,CUS_5994
98.61,50.74,0,5,0,467,0,0,0,UPI,INR,0,TXN_104762,CUS_2391
151.04,147.8,0,3,0,217,0,0,0,UPI,INR,0,TXN_104741,CUS_9232
188.47,278.45,0,0,0,1035,0,0,0,NET_BANKING,INR,0,TXN_108653,CUS_7834
29.43,38.76,1,3,0,382,0,0,0,WALLET,INR,0,TXN_113540,CUS_5820
52.92,38.36,0,2,0,496,1,0,0,CARD,INR,0,TXN_102079,CUS_2710
159.57,273.59,0,3,0,200,1,0,0,UPI,INR,0,TXN_105627,CUS_2017
136.8,120.97,0,0,2,107,0,0,0,CARD,USD,0,TXN_107993,CUS_6881
116.38,76.82,0,3,0,125,0,0,0,UPI,INR,0,TXN_114138,CUS_3140
49.29,43.86,0,4,0,80,0,0,0,CARD,INR,0,TXN_109811,CUS_3739
101.65,64.05,1,2,0,159,0,0,0,NET_BANKING,INR,0,TXN_105768,CUS_9639
385.6,248.1,1,5,1,218,0,0,0,NET_BANKING,INR,0,TXN_112370,CUS_8807
117.74,91.82,0,6,0,313,0,0,0,UPI,INR,0,TXN_105893,CUS_3537
95.89,106.38,0,0,0,961,0,0,0,CARD,USD,0,TXN_108754,CUS_6820
496.95,577.0,1,3,0,269,0,1,0,CARD,INR,0,TXN_111504,CUS_1130
415.49,317.51,1,2,0,439,0,0,0,CARD,USD,0,TXN_105174,CUS_8227
32.2,100.49,0,2,0,75,0,0,0,NET_BANKING,INR,0,TXN_108743,CUS_3176
122.18,145.55,0,2,0,229,0,0,0,UPI,INR,0,TXN_101214,CUS_6856
40.09,39.06,0,4,0,32,0,0,0,CARD,INR,0,TXN_113768,CUS_9979
76.85,57.44,0,5,0,358,0,1,0,CARD,INR,0,TXN_108180,CUS_6583
70.39,113.92,0,3,0,356,0,1,0,CARD,INR,0,TXN_108223,CUS_2484
183.39,288.35,1,4,0,144,1,0,0,UPI,INR,0,TXN_113328,CUS_6112
75.15,85.23,0,2,0,498,0,0,0,CARD,USD,0,TXN_106678,CUS_2578
136.19,125.48,1,6,0,301,0,0,0,CARD,INR,0,TXN_113958,CUS_5500
15.65,83.65,1,2,0,483,0,0,0,CARD,INR,0,TXN_102768,CUS_5490
1157.62,264.02,2,6,2,22,1,1,0,UPI,INR,1,TXN_113646,CUS_6946
404.09,315.83,0,3,0,202,0,1,0,UPI,INR,0,TXN_103257,CUS_5577
108.26,99.39,0,4,0,584,0,0,0,CARD,INR,0,TXN_108270,CUS_4452
429.97,335.04,0,1,0,102,0,0,0,UPI,INR,0,TXN_112757,CUS_7995
274.42,367.13,1,6,0,242,1,0,0,CARD,USD,0,TXN_106563,CUS_4984
20.45,73.98,0,2,0,88,0,0,0,UPI,INR,0,TXN_113234,CUS_8109
51.13,70.45,1,2,0,271,0,0,0,UPI,INR,0,TXN_112602,CUS_7651
60.47,65.85,0,2,0,115,0,0,0,CARD,INR,0,TXN_107059,CUS_8734
72.71,96.26,0,4,1,119,0,0,0,CARD,USD,0,TXN_109076,CUS_6416
101.49,160.53,0,0,0,164,0,0,0,CARD,USD,0,TXN_112824,CUS_2816
33.61,33.33,0,2,0,50,0,0,0,WALLET,INR,0,TXN_103951,CUS_3701
169.46,142.11,1,4,0,814,0,0,0,CARD,INR,0,TXN_111277,CUS_6396
279.34,267.12,1,5,0,248,0,0,0,CARD,USD,0,TXN_106243,CUS_7117
37.97,48.42,0,0,1,499,0,0,0,CARD,INR,0,TXN_113432,CUS_7784
458.97,537.26,0,3,0,65,0,0,0,UPI,INR,0,TXN_111840,CUS_3243
111.81,111.16,1,2,0,80,0,0,0,UPI,INR,0,TXN_112799,CUS_2758
118.27,107.65,1,3,0,335,0,0,0,WALLET,INR,0,TXN_110821,CUS_8091
40.25,31.2,1,1,0,52,1,0,0,UPI,USD,0,TXN_105025,CUS_6482
108.65,154.2,1,2,0,315,1,0,0,CARD,INR,0,TXN_109953,CUS_2994
90.42,137.59,1,2,1,609,0,0,0,UPI,EUR,0,TXN_107845,CUS_5756
149.7,210.03,1,6,0,176,0,0,0,CARD,USD,0,TXN_101992,CUS_7585
41.1,115.32,0,2,0,253,0,1,0,CARD,INR,0,TXN_111517,CUS_7819
27.19,31.39,1,4,0,275,0,0,0,CARD,INR,0,TXN_111016,CUS_8097
42.55,37.76,1,2,0,181,0,0,0,CARD,INR,0,TXN_114449,CUS_4145
90.35,72.76,0,2,0,401,0,0,0,CARD,INR,0,TXN_109313,CUS_6220
201.56,193.35,1,4,0,530,0,0,0,WALLET,INR,0,TXN_112654,CUS_1698
183.12,153.23,0,2,0,162,0,0,0,CARD,USD,0,TXN_110776,CUS_8977
200.56,434.07,0,6,0,162,0,0,0,CARD,USD,0,TXN_102047,CUS_8601
51.87,83.87,0,2,0,461,0,0,0,CARD,INR,0,TXN_108293,CUS_4431
164.78,202.58,1,3,0,189,0,0,0,CARD,INR,0,TXN_101448,CUS_9160
249.96,181.26,0,1,1,42,0,0,0,UPI,INR,0,TXN_100858,CUS_1732
28.27,37.33,0,5,0,436,0,1,0,UPI,INR,0,TXN_101838,CUS_2186
216.29,354.03,0,1,0,544,0,0,0,WALLET,INR,0,TXN_107254,CUS_8880
229.57,143.41,0,0,0,251,0,0,0,UPI,USD,0,TXN_104861,CUS_5022
48.08,31.18,0,4,0,310,0,0,0,WALLET,USD,0,TXN_114967,CUS_5448
611.09,584.79,1,2,0,213,0,0,0,UPI,EUR,0,TXN_107500,CUS_2274
439.87,518.73,0,2,0,179,0,0,0,CARD,INR,0,TXN_114126,CUS_7138
109.17,101.32,0,2,1,723,0,0,0,UPI,INR,0,TXN_113611,CUS_5794
123.28,133.23,0,2,0,200,0,1,0,UPI,INR,0,TXN_103397,CUS_2300
79.11,84.32,0,0,0,302,0,0,0,CARD,EUR,0,TXN_101501,CUS_8539
106.26,113.5,0,1,1,77,0,0,0,CARD,USD,0,TXN_104283,CUS_8845
78.79,222.4,0,1,1,215,0,0,0,CARD,INR,0,TXN_103620,CUS_9082
26.53,35.61,0,0,0,379,0,0,0,CARD,USD,0,TXN_114947,CUS_8430
29.61,36.03,0,3,0,34,0,0,0,UPI,INR,0,TXN_106388,CUS_5098
108.97,77.16,1,3,0,64,0,0,0,WALLET,INR,0,TXN_108133,CUS_7214
32.46,45.91,0,3,0,351,0,0,0,NET_BANKING,INR,0,TXN_101269,CUS_8451
241.31,196.31,1,3,2,232,0,0,0,UPI,INR,0,TXN_108497,CUS_6494
116.58,124.75,0,2,0,578,0,0,0,CARD,INR,0,TXN_109838,CUS_9479
482.98,423.12,0,2,0,63,0,0,0,UPI,INR,0,TXN_103060,CUS_2061
194.67,199.18,1,3,0,54,0,0,0,NET_BANKING,USD,0,TXN_112749,CUS_7608
19.17,22.32,1,2,0,121,0,0,0,CARD,EUR,0,TXN_107462,CUS_4274
59.19,76.2,0,2,0,357,0,0,0,CARD,INR,0,TXN_111677,CUS_9340
47.82,54.24,1,3,0,159,0,0,0,NET_BANKING,EUR,0,TXN_104227,CUS_6857
335.15,293.05,0,2,0,194,0,0,0,UPI,EUR,0,TXN_106275,CUS_3726
92.92,110.88,1,3,0,32,0,0,0,CARD,USD,0,TXN_107672,CUS_8259
244.82,188.6,0,3,0,121,0,0,0,CARD,INR,0,TXN_100987,CUS_8679
117.42,134.19,0,3,0,50,0,0,0,UPI,EUR,0,TXN_107525,CUS_5845
54.81,69.69,0,1,0,82,0,0,0,UPI,EUR,0,TXN_112775,CUS_5735
17.47,27.05,2,2,0,223,0,0,0,NET_BANKING,INR,0,TXN_109150,CUS_2353
276.78,205.1,0,1,0,808,0,0,0,CARD,INR,0,TXN_103671,CUS_5918
106.56,91.7,0,1,0,176,0,0,0,UPI,INR,0,TXN_112160,CUS_9913
89.87,72.28,0,2,0,1162,0,0,0,NET_BANKING,EUR,0,TXN_114296,CUS_1692
77.5,44.97,1,3,0,305,0,0,0,CARD,USD,0,TXN_111495,CUS_6330
72.6,102.56,0,2,0,268,0,0,0,CARD,USD,0,TXN_103229,CUS_3951
323.45,210.3,1,3,1,714,0,1,0,CARD,INR,0,TXN_103088,CUS_9679
26.81,42.62,0,0,0,78,0,0,0,CARD,INR,0,TXN_101472,CUS_8487
226.13,166.01,1,4,0,125,0,0,0,CARD,INR,0,TXN_104296,CUS_2749
70.27,68.58,0,1,0,96,0,0,0,CARD,INR,0,TXN_103999,CUS_9490
61.89,100.79,0,1,0,171,0,1,0,NET_BANKING,EUR,0,TXN_113022,CUS_5890
35.39,34.3,2,9,0,41,0,0,0,CARD,USD,0,TXN_106848,CUS_3229
51.33,49.46,1,2,0,38,0,1,0,CARD,INR,0,TXN_103533,CUS_1881
85.26,93.23,1,3,0,103,0,0,0,CARD,INR,0,TXN_103461,CUS_5987
62.71,52.36,0,1,0,329,0,0,0,CARD,INR,0,TXN_104211,CUS_5772
40.94,31.44,1,6,0,81,0,0,0,UPI,INR,0,TXN_112471,CUS_1661
24.06,42.62,0,2,0,90,1,1,0,CARD,INR,0,TXN_101400,CUS_6315
197.27,112.75,0,1,0,538,0,0,0,CARD,INR,0,TXN_106622,CUS_6529
371.47,377.98,1,4,0,325,0,0,0,NET_BANKING,USD,0,TXN_101935,CUS_1290
132.85,166.06,0,4,0,155,0,0,0,CARD,INR,0,TXN_112714,CUS_2313
376.51,83.05,4,9,1,57,1,0,1,CARD,INR,1,TXN_105248,CUS_4829
252.08,198.57,0,1,1,117,0,0,0,UPI,INR,0,TXN_109409,CUS_3352
197.35,242.65,0,1,0,348,0,0,0,CARD,INR,0,TXN_104329,CUS_8108
127.72,113.2,1,3,0,349,0,0,0,CARD,INR,0,TXN_107475,CUS_2919
42.03,76.87,0,3,0,66,0,0,0,CARD,INR,0,TXN_106177,CUS_4051
116.81,115.77,1,3,0,71,0,1,0,CARD,INR,0,TXN_106143,CUS_7294
431.91,384.1,1,1,0,209,0,0,0,UPI,EUR,0,TXN_112133,CUS_4185
43.35,36.72,0,2,0,203,0,0,0,CARD,EUR,0,TXN_109268,CUS_3952
170.64,134.46,0,0,0,163,0,0,0,UPI,INR,0,TXN_106849,CUS_6852
94.99,137.39,0,1,0,157,0,0,0,NET_BANKING,INR,0,TXN_106459,CUS_3965
175.46,156.12,0,2,0,233,0,0,0,CARD,INR,0,TXN_103587,CUS_2754
118.64,124.91,0,3,0,233,1,0,0,CARD,INR,0,TXN_100309,CUS_1086
106.86,81.88,0,1,0,212,0,1,0,UPI,INR,0,TXN_103415,CUS_9894
59.8,136.95,0,6,0,506,0,0,0,UPI,INR,0,TXN_101057,CUS_3839
23.84,46.66,0,0,0,183,0,1,0,UPI,USD,0,TXN_113109,CUS_7473
147.76,138.11,1,2,1,196,1,0,0,CARD,USD,0,TXN_106932,CUS_3632
51.43,53.06,1,4,0,170,0,0,0,CARD,USD,0,TXN_106021,CUS_4404
84.66,91.09,1,1,0,126,1,0,0,UPI,INR,0,TXN_106930,CUS_9510
46.38,84.09,1,4,0,599,0,0,0,NET_BANKING,INR,0,TXN_108365,CUS_6769
92.55,67.37,0,1,0,162,0,0,0,UPI,INR,0,TXN_112208,CUS_4403
442.44,363.76,0,1,0,34,0,0,0,UPI,INR,0,TXN_101689,CUS_9382
63.03,54.31,0,1,0,36,0,0,0,CARD,USD,0,TXN_106349,CUS_4420
104.04,66.29,0,1,0,40,0,0,0,CARD,INR,0,TXN_107517,CUS_4940
35.68,39.39,1,6,0,57,0,1,0,CARD,USD,0,TXN_103358,CUS_2436
254.18,200.15,1,2,0,446,0,0,0,WALLET,USD,0,TXN_112830,CUS_6028
44.16,56.08,0,3,0,212,0,0,0,CARD,INR,0,TXN_114106,CUS_3333
168.62,141.33,0,0,0,88,0,0,0,NET_BANKING,USD,0,TXN_114982,CUS_1891
128.46,91.33,0,3,1,394,0,0,0,UPI,INR,0,TXN_108718,CUS_8152
147.55,126.26,0,0,0,69,0,0,0,CARD,EUR,0,TXN_111573,CUS_5164
103.14,94.71,0,3,0,387,0,1,0,CARD,INR,0,TXN_104301,CUS_7369
27.89,46.52,0,1,0,616,0,0,0,UPI,INR,0,TXN_100908,CUS_3186
120.28,120.11,0,1,0,143,1,0,0,CARD,INR,0,TXN_100113,CUS_8607
240.14,165.13,0,4,0,58,0,0,0,UPI,USD,0,TXN_108506,CUS_6591
121.37,92.1,0,3,0,564,0,0,0,CARD,INR,0,TXN_106018,CUS_4846
92.2,77.2,0,4,0,473,0,0,0,CARD,INR,0,TXN_106757,CUS_8777
39.71,72.97,0,3,0,176,0,1,0,UPI,USD,0,TXN_100935,CUS_7970
57.15,46.75,0,1,0,63,0,0,0,UPI,USD,0,TXN_100456,CUS_3881
250.44,82.99,4,13,4,44,1,1,1,CARD,USD,1,TXN_101139,CUS_1870
44.84,52.56,0,0,1,59,0,0,0,CARD,USD,0,TXN_101338,CUS_8943
222.36,231.37,1,2,0,433,0,1,0,UPI,INR,0,TXN_101619,CUS_8701
100.85,74.61,0,2,0,250,1,0,0,CARD,USD,0,TXN_105901,CUS_8306
204.5,355.89,0,3,0,950,0,1,0,CARD,INR,0,TXN_107543,CUS_7860
110.71,87.35,0,5,0,337,0,0,0,UPI,USD,0,TXN_101149,CUS_9961
82.23,78.78,1,4,0,314,0,0,0,UPI,USD,0,TXN_110434,CUS_9150
15.59,63.34,0,3,0,112,1,0,0,CARD,INR,0,TXN_110231,CUS_1150
66.8,101.85,1,4,0,220,0,0,0,CARD,USD,0,TXN_108166,CUS_7689
652.1,108.43,7,11,5,3,1,1,0,CARD,USD,1,TXN_106071,CUS_3920
139.48,167.37,0,4,0,345,0,0,0,UPI,INR,0,TXN_101826,CUS_7154
216.45,172.6,0,4,0,268,0,0,0,CARD,INR,0,TXN_108894,CUS_4876
143.61,112.39,0,6,0,35,0,0,0,WALLET,INR,0,TXN_102173,CUS_4443
191.83,49.15,9,11,2,10,1,1,2,CARD,EUR,1,TXN_114550,CUS_2172
64.15,37.3,0,2,0,342,0,0,0,UPI,USD,0,TXN_111830,CUS_5014
95.91,62.22,0,1,0,282,0,1,0,CARD,INR,0,TXN_114887,CUS_7774
94.79,250.56,0,5,0,83,0,0,0,UPI,INR,0,TXN_108951,CUS_9562
56.29,50.57,0,1,0,303,0,0,0,CARD,INR,0,TXN_101956,CUS_9923
63.53,83.09,1,4,0,134,0,0,0,UPI,INR,0,TXN_105537,CUS_2344
121.85,160.46,0,3,0,49,0,0,0,UPI,INR,0,TXN_110032,CUS_2956
172.78,163.73,0,5,0,586,0,0,0,CARD,USD,0,TXN_105749,CUS_3631
99.47,83.01,0,2,0,215,0,1,0,NET_BANKING,INR,0,TXN_104649,CUS_1009
35.33,24.77,0,1,0,454,0,0,0,CARD,INR,0,TXN_105486,CUS_9711
61.74,50.8,0,1,0,314,0,0,0,UPI,INR,0,TXN_102578,CUS_9489
24.25,35.27,0,5,0,195,0,0,0,WALLET,INR,0,TXN_104929,CUS_6083
158.27,147.13,0,3,0,147,0,0,0,UPI,INR,0,TXN_112501,CUS_1535
167.45,265.47,0,1,0,81,0,0,0,UPI,USD,0,TXN_102478,CUS_7169
74.23,116.75,0,3,0,70,0,0,0,WALLET,USD,0,TXN_101465,CUS_3792
73.72,56.24,0,3,0,125,0,0,0,UPI,INR,0,TXN_100216,CUS_9382
108.13,113.35,0,1,0,54,1,0,0,UPI,INR,0,TXN_111734,CUS_2528
35.09,36.38,1,6,0,59,0,0,0,CARD,EUR,0,TXN_114163,CUS_3254
48.07,36.84,0,1,0,400,0,0,0,NET_BANKING,USD,0,TXN_113108,CUS_2262
63.84,78.51,2,5,0,215,0,1,0,UPI,INR,0,TXN_107393,CUS_1048
